DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID
0.45280690251261835,0.6441118752102893,0.09479725741331589,0.09479725741331589,0.0,CONTROL01_IZDA
0.4364145873380118,0.6139265933768131,-0.4533090756919229,-0.4533090756919229,0.0,CONTROL01_IZDA
0.3711882762592825,0.49517705432474696,-1.7833275197992324,-1.7833275197992324,0.0,CONTROL01_IZDA
0.17961225903106764,0.312079251996344,-2.749680986667541,-2.749680986667541,0.0,CONTROL01_IZDA
0.04556852807992134,0.16246487917595318,-2.246841802822669,-2.246841802822669,0.0,CONTROL01_IZDA
0.04065415286016034,0.10880950364212394,-0.8057724563687497,-0.8057724563687497,0.0,CONTROL01_IZDA
0.048800905024391834,0.14664717431899285,0.5682292322294848,0.5682292322294848,0.0,CONTROL01_IZDA
0.03128269352657989,0.18635826173362488,0.59636336774845,0.59636336774845,0.0,CONTROL01_IZDA
0.05412984942746061,0.20876209736971685,0.33645079347536544,0.33645079347536544,0.0,CONTROL01_IZDA
0.05794477517034608,0.250559439250375,0.6276938051738716,0.6276938051738716,0.0,CONTROL01_IZDA
0.17757502716809404,0.3627506066180544,1.6848368241451561,1.6848368241451561,0.0,CONTROL01_IZDA
0.3630296509676667,0.5192969155207802,2.3509425216953295,2.3509425216953295,0.0,CONTROL01_IZDA
0.47200531608269214,0.6504337510761669,1.9693544040012723,1.9693544040012723,0.0,CONTROL01_IZDA
0.508297379262712,0.7064675148664613,0.8414900285326472,0.8414900285326472,0.0,CONTROL01_IZDA
0.5122679213962086,0.7261712990707639,0.2959026274646152,0.2959026274646152,0.0,CONTROL01_IZDA
0.5142834320394076,0.7276312588292049,0.021925023337443037,0.021925023337443037,0.0,CONTROL01_IZDA
0.5008937711554138,0.6395927866341543,-1.3221224395462738,-1.3221224395462738,0.0,CONTROL01_IZDA
0.30444108700733075,0.47533689654614547,-2.4667215672696754,-2.4667215672696754,0.0,CONTROL01_IZDA
0.05801284314504289,0.3295496466096919,-2.1893677813227943,-2.1893677813227943,0.0,CONTROL01_IZDA
0.05907543273475365,0.2587667834739883,-1.0629854125558942,-1.0629854125558942,0.0,CONTROL01_IZDA
0.04528033624909803,0.2780194121296992,0.2891273750136482,0.2891273750136482,0.0,CONTROL01_IZDA
0.0511426237981332,0.2876255985266175,0.14426141523323546,0.14426141523323546,0.0,CONTROL01_IZDA
0.053846975379468906,0.33038067670141086,0.6420766609194672,0.6420766609194672,0.0,CONTROL01_IZDA
0.060668223691119946,0.34290646875179515,0.18810674844757722,0.18810674844757722,0.0,CONTROL01_IZDA
0.20344221048557823,0.41287942495666136,1.0508225921376595,1.0508225921376595,0.0,CONTROL01_IZDA
0.3462650431064219,0.48395568942299977,1.0673915826466882,1.0673915826466882,0.0,CONTROL01_IZDA
0.4022734766539841,0.5788515218651528,1.425103211846141,1.425103211846141,0.0,CONTROL01_IZDA
0.4278818935755692,0.6133351407910722,0.517859581635082,0.517859581635082,0.0,CONTROL01_IZDA
0.43061605249452484,0.6257891561584263,0.18702883829188843,0.18702883829188843,0.0,CONTROL01_IZDA
0.4314536014010625,0.6225343153815525,-0.04887974451352542,-0.04887974451352542,0.0,CONTROL01_IZDA
0.4200655845172428,0.5344393824551563,-1.3229703415827812,-1.3229703415827812,0.0,CONTROL01_IZDA
0.1834921289985207,0.38057436567027186,-2.3106760746797277,-2.3106760746797277,0.0,CONTROL01_IZDA
0.016608073964841628,0.24084447060580905,-2.0984011323013205,-2.0984011323013205,0.0,CONTROL01_IZDA
0.06332565646344976,0.18221482991717677,-0.8804737479455468,-0.8804737479455468,0.0,CONTROL01_IZDA
0.06082967127460252,0.18757663548444933,0.08052120033693319,0.08052120033693319,0.0,CONTROL01_IZDA
0.04332194838998786,0.21981234178449982,0.48410143419453805,0.48410143419453805,0.0,CONTROL01_IZDA
0.12811770164805067,0.332049953028735,1.685534297531994,1.685534297531994,0.0,CONTROL01_IZDA
0.333970280238388,0.4729058080637418,2.1153102960563306,2.1153102960563306,0.0,CONTROL01_IZDA
0.41226236652849446,0.5910495258612899,1.7742295668818102,1.7742295668818102,0.0,CONTROL01_IZDA
0.44576814731610576,0.6358252903537256,0.672422425188526,0.672422425188526,0.0,CONTROL01_IZDA
0.4530603611180041,0.6456714697943237,0.1478655235335369,0.1478655235335369,0.0,CONTROL01_IZDA
