ID,ACCELERATION__range_count__max_1__min_-1,VELOCITY__range_count__max_1__min_-1,level_0__abs_energy,"level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",level_0__c3__lag_1,level_0__c3__lag_2,level_0__c3__lag_3,"level_0__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)","level_0__fft_aggregated__aggtype_""kurtosis""","level_0__linear_trend__attr_""intercept""",level_0__minimum,level_0__time_reversal_asymmetry_statistic__lag_1,level_0__time_reversal_asymmetry_statistic__lag_2,level_0__time_reversal_asymmetry_statistic__lag_3
ID994_IZDA,43.0,43.0,129658691275.0,29335.0,29330.5,29326.0,29375.0,29350.5,29326.0,29330.0,29328.0,29326.0,25413641522437.5,25413637112362.5,25413632702287.5,50131.786490772334,15381.458012418865,48281.91031827639,53775.45744391419,46975.47869599648,57045.029417214915,59718.92926048392,5053.410799282212,62233.18131335601,8101.535048556133,5692.750511991389,11100.85896290748,11418.689338902079,20926.888453508607,16626.746313753567,22144.63315399156,33046.59324103508,27493.17373356956,40359.84303439593,32633.181509951202,33221.396927226284,44026.97891902518,37528.099445326945,29904.888911641676,46724.97609614893,41800.0297406497,48.0886082955187,46132.44077687639,20226.74251658822,1055.610564131195,29326.0,29326.0,3457564902.0,6915129412.0,10372693538.0
ID996_DCHA,96.0,96.0,130985088775.0,29485.0,29480.5,29476.0,29525.0,29500.5,29476.0,29480.0,29478.0,29476.0,25804605482512.5,25804601049937.5,25804596617362.5,50388.560839202604,15460.140972019935,48528.94901940264,54050.86010403354,47215.82668642092,57337.1462692913,60024.712922204875,5079.260710825811,62551.81473379822,8143.113896752021,5722.265198533155,11157.68833512493,11477.490709934022,21033.97519441665,16712.184448914963,22258.29189843811,33215.66261076937,27634.185933249846,40566.40084126779,32800.479604545726,33391.34862109985,44252.2867710752,37720.428924775784,30057.87115335583,46964.07629180899,42014.20322251251,48.33458708347571,46368.76687013947,20330.212223285103,1060.9813072558456,29476.0,29476.0,3492935502.0,6985870612.0,10478805338.0
ID996_IZDA,69.0,69.0,132318236275.0,29635.0,29630.5,29626.0,29675.0,29650.5,29626.0,29630.0,29628.0,29626.0,26199558760087.5,26199554305012.5,26199549849937.5,50645.33518763209,15538.823931621015,48775.9877205288,54326.26276415315,47456.17467684532,57629.2631213682,60330.49658392479,5105.110622369405,62870.44815423991,8184.692744947633,5751.7798850751815,11214.517707342318,11536.292080966487,21141.061935324557,16797.622584075834,22371.950642885182,33384.73198050365,27775.19813292987,40772.95864813973,32967.77769914052,33561.30031497362,44477.59462312486,37912.75840422306,30210.853395069855,47203.17648746932,42228.376704376096,48.58056587144816,46605.09296340334,20433.68192998197,1066.3520504892783,29626.0,29626.0,3528486102.0,7056971812.0,10585457138.0
ID997_DCHA,68.0,68.0,133658133775.0,29785.0,29780.5,29776.0,29825.0,29800.5,29776.0,29780.0,29778.0,29776.0,26598521605162.5,26598517127587.5,26598512650012.5,50902.109536061835,15617.506891222049,49023.02642165541,54601.6654242725,47696.52266726963,57921.379973444324,60636.28024564574,5130.960533913015,63189.081574681855,8226.271593143521,5781.294571617208,11271.347079559866,11595.093451998171,21248.1486762325,16883.06071923723,22485.609387330693,33553.80135023807,27916.210332610674,40979.51645501185,33135.07579373557,33731.25200884729,44702.9024751747,38105.08788367111,30363.83563678388,47442.276683129465,42442.5501862389,48.826544659430894,46841.41905666746,20537.15163667886,1071.7227938298174,29776.0,29776.0,3564216702.0,7128433012.0,10692648938.0
ID997_DCHA_aug0_008,71.0,70.0,175020749575.0,34093.0,34088.5,34084.0,34133.0,34108.5,34084.0,34088.0,34086.0,34084.0,39856431460624.5,39856426336849.5,39856421213074.5,58276.66882296165,17877.28149096452,56117.977918001576,62511.229822905894,54599.31695225814,66310.97596507875,69418.38701026261,5873.369993445307,72340.23340976684,9420.416113325544,6628.9563691029725,12903.486649645056,13283.868828033972,24323.679875109257,19336.84396106561,25749.888527833948,38409.47364900806,31966.080707433288,46911.856668373315,37939.87707049388,38612.26465689836,51173.74398604571,43628.79053342181,34757.48561881218,54309.23430248965,48593.61258534064,55.891055449795374,53628.70445521144,23508.801613013362,1225.970582120191,34084.0,34084.0,4667219790.0,9334439188.0,14001658202.0
ID997_IZDA,63.0,63.0,132291444845.0,29935.325,29930.662500000002,29926.0,29975.5,29950.75,29926.0,29930.18064516129,29928.090322580647,29926.0,26997457734744.0,26997453324891.0,26997448915038.0,51158.88391794409,15696.189850823119,49270.06512278148,54877.068131146334,47936.87065769403,58213.49688809178,60942.06399435847,5156.810445456619,63507.7151157451,8267.850441339226,5810.809259699243,11328.176451777284,11653.894825143072,21355.23541714057,16968.498857414863,22599.268136072402,33722.87071997242,28057.22253848015,41186.0742618837,33302.37389709586,33901.20370272083,44928.21032722444,38297.417374998535,30516.817878498015,47681.37687878979,42656.7236848372,49.072523447377634,47077.7451734464,20640.621343375737,1101.5148247745649,29926.0,29926.0,3599767012.0,7199533640.0,10799299892.0
ID998_DCHA,70.0,70.0,136331044675.0,30082.0,30077.5,30073.0,30122.0,30097.5,30073.0,30077.0,30075.0,30073.0,27400376321572.5,27400371799447.5,27400367277322.5,51410.52274595306,15773.299151232153,49512.163049885225,55146.96269130963,48172.41168830992,58499.771340555206,61241.7318958528,5182.143358769372,63819.975747155855,8308.597712571274,5839.733650970034,11383.869236550378,11711.520166641507,21460.18042323032,17052.22822685591,22710.653701334817,33888.55870231203,28195.41448797789,41388.500912618016,33466.32602103301,34067.756362717046,45149.012022233466,38485.90025297844,30666.74047537779,47915.69507053643,42866.6136803276,49.31358265959257,47309.34472133008,20742.02165593869,1082.3568659539999,30073.0,30073.0,3635494326.0,7270988260.0,10906481810.0
ID998_IZDA,98.0,98.0,137691057175.0,30232.0,30227.5,30223.0,30272.0,30247.5,30223.0,30227.0,30225.0,30223.0,27811407764347.5,27811403219722.5,27811398675097.5,51667.297094382026,15851.982110833216,49759.20175101129,55422.365351428714,48412.75967873469,58791.888192632105,61547.51555757323,5207.993270312963,64138.609167598064,8350.176560766886,5869.248337512841,11440.698608767763,11770.321537672931,21567.267164138295,17137.666362017302,22824.31244578189,34057.628072046355,28336.426687658175,41595.058719489956,33633.62411562728,34237.70805659068,45374.319874283305,38678.22973242702,30819.722717091878,48154.79526619676,43080.78716218963,49.55956144755987,47545.67081459473,20845.491362635563,1087.7276096044602,30223.0,30223.0,3671761326.0,7343522260.0,11015282810.0
ID9992_DCHA,78.0,78.0,136919612985.0,30666.541666666668,30661.770833333332,30657.0,30706.833333333332,30681.916666666668,30657.0,30661.0,30659.0,30657.0,29016674166408.0,29016669710703.0,29016665254998.0,52410.230958791944,16079.638140612287,50473.96705960373,56219.19716355605,49108.16653102879,59637.07977839784,62432.24984101536,5282.785681045763,65060.52217100516,8470.478028213147,5954.644167851968,11605.124925716935,11940.453510151094,21877.104801165326,17384.867374416826,23153.165091058432,34546.80211514436,28744.422001028324,42192.69930737294,34117.67329137339,34729.43495753169,46026.2105928805,39234.70305732826,31262.351336451276,48846.59183230707,43700.46247993312,50.27126007407988,48229.44103873383,21144.863714011874,1143.7565443148808,30657.0,30657.0,3777092580.0,7554184781.333333,11331276612.0
ID9992_DCHA_aug3_001,96.0,96.0,338353351260.0,48243.541666666664,48238.770833333336,48234.0,48283.833333333336,48258.916666666664,48234.0,48238.0,48236.0,48234.0,112720831128582.0,112720824124212.0,112720817119842.0,82499.04915511548,25299.70734666467,79421.96205757887,88490.88094227845,77272.14404895877,93867.33259625135,98263.97944823012,8311.878315725337,102397.98655350221,13342.687459791081,9413.175139093964,18264.390762157916,18830.798170873753,34425.52910076044,27396.50805716866,36471.69677176825,54358.35086061343,45268.23156849818,66397.1431166245,53721.6640285663,54644.374445645495,72427.78469608043,61771.87147676424,49188.810420506576,76864.35275976514,68797.31110948158,79.09505444788108,75922.13268219953,33269.443944752806,1796.3272728658392,48234.0,48234.0,9333885360.0,18667770341.333332,28001654952.0
ID9992_DCHA_aug3_011,96.0,96.0,359577170620.0,49735.541666666664,49730.770833333336,49726.0,49775.833333333336,49750.916666666664,49726.0,49730.0,49728.0,49726.0,123491366875170.0,123491359654460.0,123491352433750.0,85053.09801151419,26082.340518163204,81879.17367144846,91230.21940719504,79662.80539371372,96772.92155934239,101305.50761424103,8568.998769212349,105567.32699036175,13756.258403178248,9706.747888089563,18829.65358448067,19415.675808343316,35490.68521699171,28246.33270862531,37602.22241707873,56040.02752490397,46670.83291541081,68451.7047689774,55385.72241053562,56334.82729404204,74668.8467978022,63684.90870051057,50710.47378475596,79242.60270593155,70927.62334452147,81.54172345886059,78272.7895594849,34298.62262736451,1851.7198844680202,49726.0,49726.0,9919370032.0,19838739685.333332,29758108968.0
ID9992_DCHA_aug3_016,79.0,78.0,369947616585.0,50448.541666666664,50443.770833333336,50439.0,50488.833333333336,50463.916666666664,50439.0,50443.0,50441.0,50439.0,128872059744552.0,128872052420457.0,128872045096362.0,86273.63208296934,26456.346852800256,83053.4309641352,92539.30005430403,80805.25950819759,98161.45033325872,102758.9992914291,8691.872015416307,107081.89785596587,13953.896528268575,9847.041031544399,19099.782533754267,19695.178325444496,35999.70419210758,28652.44864461053,38142.4803159435,56843.67059570813,47341.11090491996,69433.54287764171,56180.94602068583,57142.66434558809,75739.81012121281,64599.114826873585,51437.649373703505,80379.1256359693,71945.6612959841,82.7109426309922,79396.12625754457,34790.448633197055,1878.1910193427807,50439.0,50439.0,10205451300.0,20410902221.333332,30616352772.0
ID9992_DCHA_aug3_047,78.0,76.0,440301602665.0,55042.541666666664,55037.770833333336,55033.0,55082.833333333336,55057.916666666664,55033.0,55037.0,55035.0,55033.0,167329976924280.0,167329968934055.0,167329960943830.0,94137.77447324755,28866.1436288488,90619.40291729508,100973.9655421263,88166.31729492865,107108.01581344409,112124.1336041981,9483.568639625035,116840.57745846921,15227.318052343717,10750.977498624858,20840.276773533988,21496.06831642017,39279.41411031558,31269.133932006287,41623.46879754887,62021.70182610484,51659.84454279643,75759.71997610574,61304.7290010958,62347.7182232916,82640.23860332552,70489.52568873158,56122.98549659986,87701.96762838769,78505.08114033443,90.24445297710335,86634.0067496697,37959.38085030029,2048.7497867443067,55033.0,55033.0,12146250916.0,24292501453.333332,36438751620.0
ID9992_DCHA_aug3_056,78.0,79.0,462008506345.0,56384.541666666664,56379.770833333336,56375.0,56424.833333333336,56399.916666666664,56375.0,56379.0,56377.0,56375.0,179855321727240.0,179855313542425.0,179855305357610.0,96435.04898081197,29570.093840746336,92829.57583003861,103437.90134636126,90316.63064925883,109721.48792367702,114859.87810740592,9714.839181568514,119691.28447339236,15599.310147535365,11015.035561059685,21348.710223639588,22022.144582829933,40237.483485638746,32033.520448263276,42640.335698358394,63534.30912066172,52921.433689950936,77607.72382158671,62801.48928836413,63868.21937781454,84655.99285299818,72210.23343287966,57491.66661913517,89841.11737889433,80421.21989329807,92.44514320010524,88748.33753339497,38885.08982621499,2098.573443657797,56375.0,56375.0,12745062052.0,25490123725.333332,38235185028.0
ID9992_DCHA_aug3_059,78.0,77.0,469272210585.0,56826.541666666664,56821.770833333336,56817.0,56866.833333333336,56841.916666666664,56817.0,56821.0,56819.0,56817.0,184113479283048.0,184113471034143.0,184113462785238.0,97191.67739537494,29801.946295037473,93557.51653602398,104249.42118650438,91024.85606104217,110582.25891676395,115760.92063379793,9791.010254250354,120630.19095669813,15721.829153552051,11102.005504126257,21516.167440440284,22195.41262288404,40553.03241551413,32285.278153320745,42975.25013215594,64032.50019681203,53336.94963856716,78216.38082583564,63294.46100741971,64369.01036909562,85319.899990372,72776.96429943143,57942.45429138591,90545.66595543915,81052.31775381298,93.16996069529303,89444.71175575444,39189.98056194857,2114.9833219853417,56817.0,56817.0,12945440100.0,25890879821.333332,38836319172.0
ID9992_IZDA,80.0,80.0,143004019075.0,30811.0,30806.5,30802.0,30851.0,30826.5,30802.0,30806.0,30804.0,30802.0,29436535116715.5,29436530485240.5,29436525853765.5,52658.44607932076,16155.698334893332,50712.77113735892,56485.41961949041,49340.502921772466,59919.45924164678,62727.84049181491,5307.773928871254,65368.53417050257,8510.670914802358,5983.175027564709,11660.059985527121,11997.294829856071,21980.621984043082,17467.45756374011,23263.035199343947,34710.23583922084,28880.733778425074,42392.371854015626,34279.39476076338,34893.72159494303,46244.00818319547,39420.62152309649,31410.234170108124,49077.72202144494,43907.49680218038,50.509039569100885,48457.88953459395,21244.884430485545,1108.4586810285903,30802.0,30802.0,3813440310.0,7626880228.0,11440319762.0
ID9992_IZDA_aug3_007,83.0,83.0,363103661275.0,49135.0,49130.5,49126.0,49175.0,49150.5,49126.0,49130.0,49128.0,49126.0,119099388357337.5,119099380977262.5,119099373597187.5,84026.00048348952,25767.60867975905,80891.01886694318,90128.6085796919,78701.4134320163,95604.45389130061,100082.37260760837,8465.59912303796,104292.79281165882,13589.943010395433,9588.68913553547,18602.33609561087,19180.470315107726,35062.338253359805,27904.580155029184,37147.58742092279,55363.75004596682,46106.784091386246,67625.47354148926,54716.52999645565,55655.0205185475,73767.6153896034,62915.5907324749,50098.54481789951,78286.20192329041,70070.92934655574,80.55780830704285,77327.4850877283,33884.74380057692,1764.5492240341193,49126.0,49126.0,9682764102.0,19365527812.0,29048291138.0
ID9993_DCHA,91.0,91.0,144396836575.0,30961.0,30956.5,30952.0,31001.0,30976.5,30952.0,30956.0,30954.0,30952.0,29867634690190.5,29867630036215.5,29867625382240.5,52915.220427750246,16234.381294494353,50959.80983848517,56760.82227960976,49580.850912197144,60211.57609372368,63033.6241535356,5333.623840414863,65687.16759094426,8552.249762998248,6012.689714107256,11716.889357744572,12056.096200887236,22087.708724951026,17552.895698901244,23376.69394379076,34879.30520895519,29021.745978104835,42598.92966088757,34446.69285535817,35063.67328881662,46469.31603524549,39612.95100254428,31563.216411822275,49316.82221710481,44121.67028404423,50.755018357083614,48694.21562785781,21348.354137182454,1113.8294251558239,30952.0,30952.0,3850582110.0,7701163828.0,11551745162.0
ID9993_IZDA,77.0,77.0,145796404075.0,31111.0,31106.5,31102.0,31151.0,31126.5,31102.0,31106.0,31104.0,31102.0,30302922841165.5,30302918164690.5,30302913488215.5,53171.994776179214,16313.064254095449,51206.84853961115,57036.224939729895,49821.19890262131,60503.69294579928,63339.40781525577,5359.473751958459,66005.80101138673,8593.828611193767,6042.204400648761,11773.718729962056,12114.897571918918,22194.795465858966,17638.333834062378,23490.35268823731,35048.37457868961,29162.7581777859,42805.48746775951,34613.99094995296,35233.62498269023,46694.62388729542,39805.280481992595,31716.198653536318,49555.922412765234,44335.84376590651,51.000997145045766,48930.541721122194,21451.823843879312,1119.2001693769987,31102.0,31102.0,3887903910.0,7775807428.0,11663710562.0
ID9993_IZDA_aug3_048,64.0,64.0,457926094675.0,55187.0,55182.5,55178.0,55227.0,55202.5,55178.0,55182.0,55180.0,55178.0,168677275873327.5,168677267585452.5,168677259297577.5,94385.98952813205,28942.20382312983,90858.20699505083,101240.1879066493,88398.65368567192,107390.3951497417,112419.72407916326,9508.556887450583,117148.58921507964,15267.510938933112,10779.508355214888,20895.21183334414,21552.909631673803,39382.93129319314,31351.72411500007,41733.33889685647,62185.13555018122,51796.15630782625,75959.39252274834,61466.45045303601,62512.004860702764,82858.03619364067,70675.44412994166,56270.86833025682,87933.09781752639,78712.11542811788,90.48223247213976,86862.45519728739,38059.40156677385,1981.2411020434995,55178.0,55178.0,12211362326.0,24422724260.0,36634085810.0
ID9994_DCHA,58.0,58.0,146216698774.0,31261.108333333334,31256.55416666667,31252.0,31301.166666666668,31276.583333333332,31252.0,31256.060215053763,31254.030107526884,31252.0,30740945505702.0,30740940838128.0,30740936170554.0,53428.769132614616,16391.747213696497,51453.88724073758,57311.62761107418,50061.54689304562,60795.809813574335,63645.19149887084,5385.323663502074,66324.4344595676,8635.407459389655,6071.719087547416,11830.548102179508,12173.6989434655,22301.882206767008,17723.771969959154,23604.01143364103,35217.44394842393,29303.770378923673,43012.04527463164,34781.289046617494,35403.57667656394,46919.93173934498,39997.6099643749,31869.180895250374,49795.02260842575,44550.0172519174,51.24697593300279,49166.867819707884,21555.29355057617,1134.726108735945,31252.0,31252.0,3925280306.6666665,7850560224.0,11775839760.0
ID9994_DCHA_aug2_011,47.0,47.0,238352598034.0,39931.10833333334,39926.55416666667,39922.0,39971.166666666664,39946.583333333336,39922.0,39926.06021505377,39924.03010752688,39922.0,63981017938332.0,63981011978928.0,63981006019524.0,68270.32647406074,20939.62227863789,65732.72416583635,73229.90136908265,63953.66073957507,77680.16386792432,81319.48715236905,6879.448550722398,84741.44616875637,11038.664885103748,7777.667969774202,15115.285816348118,15572.41818924914,28491.495831247175,22662.096182478323,30173.486862909456,44989.65351906834,37454.27552085452,54951.08651182853,44451.118914764804,45226.78458246069,59942.72558782538,51114.253877285955,40711.5544663239,63615.01391758297,56929.244504738235,65.46454987741294,62826.51601183789,27535.842597656116,1447.9716348491297,39922.0,39922.0,6398727266.666667,12797454144.0,19196180640.0
ID9994_DCHA_aug2_018,52.0,52.0,250994925151.0,40978.10833333334,40973.55416666667,40969.0,41018.166666666664,40993.583333333336,40969.0,40973.06021505377,40971.03010752688,40969.0,69138298179750.0,69138292064343.01,69138285948936.0,70062.61142636648,21488.82933665326,67457.05429969705,75152.21193709268,65631.28971273723,79719.1394959406,83453.85711190898,7059.88093329676,86965.50744436371,11328.885245510297,7983.680481849135,15511.954834425886,15982.851759068335,29238.961282784738,23258.4543659274,30966.824899178617,46169.75771981397,38438.54067467209,56392.8600037944,45618.85961510544,46413.04740569864,61515.37439513352,52456.713643930656,41779.37051348816,65283.933283291124,58424.17540828023,67.18148181742139,64476.07214299762,28258.061150400375,1485.7995670290877,40969.0,40969.0,6738118598.666667,13476236808.0,20214354636.0
ID9994_DCHA_aug2_024,47.0,47.0,262023365175.0,41870.10833333334,41865.55416666667,41861.0,41910.166666666664,41885.583333333336,41861.0,41865.06021505377,41863.03010752688,41861.0,73744778566310.0,73744772317995.0,73744766069680.0,71589.56288525603,21956.730669747576,68926.11110906125,76789.93975625481,67060.55909579503,81456.26104340039,85272.25062089741,7213.601740609389,88860.31418537827,11576.140796114465,8159.19448449545,15849.9001678791,16332.523912152414,29875.770435384173,23766.526476374034,31642.715566179148,47175.156905167336,39277.0932221472,57621.19042865935,46613.72561768715,47423.69347860062,62855.205088656294,53600.43294846606,42689.104910881186,66705.78244681675,59697.79371387543,68.64423567652142,65881.42464442657,28873.361006224502,1518.0273770882004,41861.0,41861.0,7034184102.666667,14068367816.0,21102551148.0
ID9994_DCHA_aug2_029,52.0,52.0,271238021494.0,42601.10833333334,42596.55416666667,42592.0,42641.166666666664,42616.583333333336,42592.0,42596.06021505377,42594.03010752688,42592.0,77668885903362.0,77668879546128.0,77668873188894.0,72840.90987678975,22340.178959536788,70130.01304588323,78132.06872016484,68231.85496912948,82879.84383621938,86762.43633285789,7339.576976198543,90413.12105497664,11778.768382988572,8303.029390252777,16126.848641818717,16619.082593659754,30397.639819409025,24182.894988410015,32196.612514137258,47999.088300339376,39964.292675291064,58627.81547414868,47429.024998726745,48251.92473341158,63953.205354312544,54537.718611710974,43434.63836883446,67870.99740033394,60741.532482251045,69.84297230319795,67033.12047238987,29377.603376860665,1544.438285209982,42592.0,42592.0,7281557426.666667,14563114464.0,21844671120.0
ID9994_IZDA,49.0,49.0,148606346275.0,31410.0,31405.5,31401.0,31450.0,31425.5,31401.0,31405.0,31403.0,31401.0,31183173654412.5,31183168933087.5,31183164211762.5,53683.831644050064,16469.905620233552,51699.27901718951,57585.194242233345,50300.29256353405,61085.97920427211,63948.936580952555,5411.001242302041,66640.94362946681,8676.709115264171,6101.0370091559125,11886.998611915538,12232.108304843057,22408.25503606884,17808.640516817217,23716.912452167508,35385.38618902667,29443.842495814657,43217.226029457575,34947.47181851096,35572.39535914498,47143.73753904797,40188.657244359376,32021.14325535309,50032.52880278105,44762.76290641939,51.49131486238596,49401.61840036294,21658.07345922846,1129.9058531328483,31401.0,31401.0,3962835702.0,7925671012.0,11888505938.0
ID9995_DCHA,41.0,41.0,150026118775.0,31560.0,31555.5,31551.0,31600.0,31575.5,31551.0,31555.0,31553.0,31551.0,31631120641987.5,31631115898162.5,31631111154337.5,53940.60599247903,16548.588579834606,51946.31771831613,57860.59690235504,50540.640553958314,61378.09605634771,64254.72024267351,5436.851153845645,66959.57704990824,8718.28796346006,6130.551695697938,11943.827984132924,12290.90967587474,22515.341776976882,17894.07865197731,23830.57119661432,35554.45555876102,29584.85469549572,43423.78383632925,35114.769913106524,35742.3470530187,47369.04539109781,40380.98672380665,32174.125497067147,50271.62899844138,44976.93638828323,51.7372936503327,49637.9444936255,21761.54316592535,1135.2765976273358,31551.0,31551.0,4000696302.0,8001392212.0,12002087738.0
ID9995_IZDA,34.0,34.0,151452641275.0,31710.0,31705.5,31701.0,31750.0,31725.5,31701.0,31705.0,31703.0,31701.0,32083337072062.5,32083332305737.5,32083327539412.5,54197.38034090904,16627.271539435686,52193.35641944238,58135.99956247387,50780.98854438262,61670.212908424095,64560.5039043942,5462.701065389263,67278.21047035018,8759.86681165558,6160.066382238923,12000.657356350343,12349.711046906945,22622.42851788479,17979.516787139484,23944.22994106009,35723.524928495375,29725.866895176783,43630.341643201275,35282.068007700014,35912.29874689229,47594.353243147554,40573.316203255745,32327.107738781237,50510.72919410172,45191.10987014552,51.98327243831542,49874.27058689014,21865.01287262221,1140.647342210583,31701.0,31701.0,4038736902.0,8077473412.0,12116209538.0
ID9995_IZDA_aug2_009,34.0,34.0,236372098075.0,39631.0,39626.5,39622.0,39671.0,39646.5,39622.0,39626.0,39624.0,39622.0,62554442842345.5,62554436887870.49,62554430933395.5,67756.77776698554,20782.256359435745,65238.64676358301,72679.09603451948,63472.964758726725,77095.93014373894,80707.9198009878,6827.7487276352085,84104.17929247413,10955.507188712709,7718.638596233562,15001.62707191328,15454.815446529785,28277.322349431288,22491.219911216846,29946.16937279601,44651.51477959961,37172.25111963428,54537.97089808483,44116.52272293253,44886.881194713416,59492.10988372588,50729.59491464551,40405.58998289573,63136.81352626258,56500.89753571942,64.97259230150405,62353.86381851913,27328.90318426234,1424.258561078657,39622.0,39622.0,6303255750.0,12606511108.0,18909766082.0
ID9995_IZDA_aug2_023,46.0,46.0,261904482775.0,41720.0,41715.5,41711.0,41760.0,41735.5,41711.0,41715.0,41713.0,41711.0,72958882187467.5,72958875919642.5,72958869651817.5,71332.788526116,21878.04771014653,68679.07240793473,76514.53708111595,66820.21110537027,81164.14417032328,84966.46692988479,7187.751829065775,88541.68072782538,11534.561947918577,8129.679797476009,15793.070795661615,16273.722540432464,29768.68369447626,23681.088340228398,31529.0568204542,47006.087535433115,39136.081020516394,57414.63262178759,46446.427520321595,47253.741784727,62629.89723660646,53408.10346509171,42536.12266916714,66466.68225115698,59483.62022646536,68.39825688855409,65645.09854404315,28769.89129952769,1499.055181716403,41711.0,41711.0,6984119342.0,13968238292.0,20952356858.0
ID9995_IZDA_aug2_046,46.0,47.0,306327474775.0,45125.0,45120.5,45116.0,45165.0,45140.5,45116.0,45120.0,45118.0,45116.0,92287441003732.5,92287434225157.5,92287427446582.5,77161.56623546853,23664.15089309065,74286.85092350114,82766.17746583141,72276.11048800392,87795.19671245725,91907.75605094316,7774.544821105568,95774.65937185113,12478.401801962074,8799.663181978913,17083.0975449979,17608.513662856833,32199.552713086814,25620.53400838717,34109.110319387604,50843.96222840244,42337.05795326318,62103.49483778033,50244.094267622444,51111.64523565868,67744.38547813735,57773.98264856348,46008.81955607669,71894.25669264249,64345.35826475283,73.98197537539328,71009.70086113678,31118.65364154686,1620.971182554247,45116.0,45116.0,8168732462.0,16337464532.0,24506196218.0
ID9996_DCHA,138.0,138.0,152885913775.0,31860.0,31855.5,31851.0,31900.0,31875.5,31851.0,31855.0,31853.0,31851.0,32539843194637.5,32539838405812.5,32539833616987.5,54454.154689338524,16705.954499036743,52440.39512056863,58411.40222259348,51021.33653480693,61962.32976050074,64866.28756611463,5488.550976932892,67596.84389079188,8801.445659851652,6189.58106878147,12057.486728567892,12408.512417938628,22729.515258792766,18064.954922300618,24057.88868550586,35892.59429822969,29866.87909485733,43836.899450073215,35449.366102296364,36082.250440765936,47819.66109519748,40765.645682703536,32480.089980495293,50749.82938976177,45405.283352008846,52.229251226267294,50110.59668015323,21968.482579319094,1146.0180868812247,31851.0,31851.0,4076957502.0,8153914612.0,12230871338.0
