ID,ACCELERATION__absolute_sum_of_changes,"ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ACCELERATION__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",ACCELERATION__fourier_entropy__bins_100,ACCELERATION__kurtosis,ACCELERATION__large_standard_deviation__r_0.25,ACCELERATION__number_crossing_m__m_-1,ACCELERATION__number_crossing_m__m_1,ACCELERATION__quantile__q_0.2,ACCELERATION__quantile__q_0.3,ACCELERATION__quantile__q_0.6,ACCELERATION__quantile__q_0.7,ACCELERATION__quantile__q_0.8,ACCELERATION__range_count__max_1__min_-1,ACCELERATION__ratio_beyond_r_sigma__r_1,DISTANCE_ANG__kurtosis,DISTANCE_ANG__large_standard_deviation__r_0.30000000000000004,DISTANCE_ANG__longest_strike_below_mean,SMOOTHED_AMPLITUDE__absolute_sum_of_changes,"SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","SMOOTHED_AMPLITUDE__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",SMOOTHED_AMPLITUDE__longest_strike_below_mean,SMOOTHED_AMPLITUDE__mean_abs_change,VELOCITY__absolute_sum_of_changes,"VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","VELOCITY__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",VELOCITY__fourier_entropy__bins_100,VELOCITY__kurtosis,VELOCITY__large_standard_deviation__r_0.25,VELOCITY__mean_abs_change,VELOCITY__number_crossing_m__m_-1,VELOCITY__number_crossing_m__m_1,VELOCITY__quantile__q_0.2,VELOCITY__quantile__q_0.3,VELOCITY__quantile__q_0.6,VELOCITY__quantile__q_0.7,VELOCITY__quantile__q_0.8,VELOCITY__range_count__max_1__min_-1,VELOCITY__ratio_beyond_r_sigma__r_1
ID43_IZDA,158.16332555007972,1.190288922934186,0.5205218286616681,1.0224837817896646,0.595809087616471,0.41054026179674746,0.8748007464730618,1.2761813644469557,-0.5082762931119666,1.0,20.0,24.0,-2.517965998661113,-0.2084566158477911,0.37290308754707313,0.9032954761021528,1.864954548819038,66.0,0.3888888888888889,-1.7347676785825126,1.0,8.0,15.918163521421619,0.13450642177145844,0.12899476778502147,0.1617351594673452,0.1113158288211302,0.12574736944404322,9.0,0.1113158288211302,158.16332555007972,1.190288922934186,0.5205218286616681,1.0224837817896646,0.595809087616471,0.41054026179674746,0.8748007464730618,1.2761813644469557,-0.5082762931119666,1.0,1.106037241608949,20.0,24.0,-2.517965998661113,-0.2084566158477911,0.37290308754707313,0.9032954761021528,1.864954548819038,66.0,0.3888888888888889
ID44_DCHA,124.86326496066773,0.7286142347315633,0.43061970674417904,0.7710917067594439,0.6318872492308174,0.5059547186533927,0.7462752808917111,0.6558675284970695,-0.8357380544297266,1.0,26.0,24.0,-1.5140441588496358,-0.8208134157557886,0.2544249287851768,0.714745694257289,1.8570053278930438,68.0,0.41333333333333333,-1.6139518899255298,1.0,6.0,12.756502055778247,0.10525689343668028,0.10418940499046467,0.11239873281556999,0.08561410775690098,0.08395924746992289,7.0,0.08561410775690098,124.86326496066773,0.7286142347315633,0.43061970674417904,0.7710917067594439,0.6318872492308174,0.5059547186533927,0.7462752808917111,0.6558675284970695,-0.8357380544297266,1.0,0.838008489668911,26.0,24.0,-1.5140441588496358,-0.8208134157557886,0.2544249287851768,0.714745694257289,1.8570053278930438,68.0,0.41333333333333333
ID44_IZDA,100.98613453854779,0.5984655407644732,0.3914919993760685,0.573681535940884,0.41937505976343104,0.2599567600823628,0.5538757743462898,1.5165800704813102,-0.7517442702102026,0.0,26.0,30.0,-1.0694307290125655,-0.4750991149995577,0.40435098327384217,0.7056887304898422,1.1179813059161352,84.0,0.3933333333333333,-1.209387500365019,1.0,6.0,9.051192383882558,0.08153894840018197,0.07000469878954715,0.06390682709333873,0.060746257609950054,0.053193686830021424,6.0,0.060746257609950054,100.98613453854779,0.5984655407644732,0.3914919993760685,0.573681535940884,0.41937505976343104,0.2599567600823628,0.5538757743462898,1.5165800704813102,-0.7517442702102026,0.0,0.6777592922050187,26.0,30.0,-1.0694307290125655,-0.4750991149995577,0.40435098327384217,0.7056887304898422,1.1179813059161352,84.0,0.3933333333333333
ID50_DCHA,104.06499753690898,0.6136203719040837,0.4614372021993371,0.7465768953851785,0.6900857092034604,0.49237252363725237,0.6469124515513512,0.8612267557089018,-1.229886467748366,1.0,32.0,32.0,-1.3565167543704726,-0.7579308437529656,0.5024056295180274,0.78560044881725,1.2627738050040411,73.0,0.4666666666666667,-1.4282867930072802,1.0,6.0,9.816083927043824,0.047477290104616494,0.06090502318660011,0.0728150689886854,0.06587975789962298,0.07493639771785891,6.0,0.06587975789962298,104.06499753690898,0.6136203719040837,0.4614372021993371,0.7465768953851785,0.6900857092034604,0.49237252363725237,0.6469124515513512,0.8612267557089018,-1.229886467748366,1.0,0.6984228022611341,32.0,32.0,-1.3565167543704726,-0.7579308437529656,0.5024056295180274,0.78560044881725,1.2627738050040411,73.0,0.4666666666666667
ID50_IZDA,110.90482706553658,0.6753712833174106,0.5499390566391672,0.7704940753688908,0.7645796466822973,0.663952220912161,0.7124244938688264,1.5648758216191339,-0.048005076402988234,0.0,36.0,30.0,-1.1005544074323244,-0.7179099887004916,0.37832098020745136,0.7706740909202623,1.081363048480172,77.0,0.3918918918918919,-1.6227093105553794,1.0,7.0,9.273210412631745,0.06114990709927167,0.0677064352621078,0.07230818472983455,0.06308306403150847,0.06195971494126233,6.0,0.06308306403150847,110.90482706553658,0.6753712833174106,0.5499390566391672,0.7704940753688908,0.7645796466822973,0.663952220912161,0.7124244938688264,1.5648758216191339,-0.048005076402988234,0.0,0.754454605888004,36.0,30.0,-1.1005544074323244,-0.7179099887004916,0.37832098020745136,0.7706740909202623,1.081363048480172,77.0,0.3918918918918919
ID981_DCHA,221.484781452738,1.0565286829877722,0.8697519587568403,1.3497735283585013,1.2505752163451052,0.9236428209475172,1.4359340405610186,0.3742793427934435,-1.2522230132804137,1.0,56.0,56.0,-1.5144315180143852,-1.087964847650113,0.5325391664563399,1.0534176590601982,1.6904251626486582,53.0,0.4266666666666667,-1.1774587566952126,1.0,4.0,13.308309217037735,0.06773387831469482,0.07993562686073387,0.07502646060180812,0.08931751152374319,0.09147728513673639,8.0,0.08931751152374319,221.484781452738,1.0565286829877722,0.8697519587568403,1.3497735283585013,1.2505752163451052,0.9236428209475172,1.4359340405610186,0.3742793427934435,-1.2522230132804137,1.0,1.4864750433069664,56.0,56.0,-1.5144315180143852,-1.087964847650113,0.5325391664563399,1.0534176590601982,1.6904251626486582,53.0,0.4266666666666667
ID981_IZDA,148.0562742651798,0.667770390561158,0.8460904311403844,1.056397570217111,1.5092045698758778,0.8497908623002439,1.150648283004003,0.6989267117292175,-1.686252980087718,1.0,56.0,54.0,-1.215719629527422,-1.0133941225966066,0.6351579285075194,1.1084912124273,1.2628329116829617,53.0,0.5733333333333334,-1.4854502438598043,1.0,4.0,10.150263386393675,0.061200624891337804,0.06756642363885963,0.07184127282602491,0.0681225730630448,0.07031575126001116,4.0,0.0681225730630448,148.0562742651798,0.667770390561158,0.8460904311403844,1.056397570217111,1.5092045698758778,0.8497908623002439,1.150648283004003,0.6989267117292175,-1.686252980087718,1.0,0.9936662702361061,56.0,54.0,-1.215719629527422,-1.0133941225966066,0.6351579285075194,1.1084912124273,1.2628329116829617,53.0,0.5733333333333334
ID982_DCHA,167.40209332933202,0.7450370028713782,0.698138751280128,1.0418642721559683,1.0950543677428644,0.6745301335559881,1.176301889326973,0.7288016488131562,-1.4245722755090704,1.0,58.0,60.0,-1.213549542458784,-0.9597976229439192,0.34238987163923756,0.7978945771290092,1.2272649782371887,64.0,0.52,-1.6019705907536455,1.0,4.0,9.60471453582614,0.05254049678499648,0.06184997484173937,0.058249293982589954,0.06446117138138349,0.06415344870654453,4.0,0.06446117138138349,167.40209332933202,0.7450370028713782,0.698138751280128,1.0418642721559683,1.0950543677428644,0.6745301335559881,1.176301889326973,0.7288016488131562,-1.4245722755090704,1.0,1.1235039820760537,58.0,60.0,-1.213549542458784,-0.9597976229439192,0.34238987163923756,0.7978945771290092,1.2272649782371887,64.0,0.52
ID982_IZDA,224.70986718632884,0.8970449995635447,0.5377258246554255,1.2326607534018843,1.0331371515779648,0.7583585819918804,1.4899778600759288,1.156620416557539,-0.7676829630642468,0.0,66.0,62.0,-1.278810339371007,-0.9504466681622769,0.08441973862206684,0.7325729421818551,1.3680641731966434,64.0,0.38666666666666666,-1.5158225333688458,1.0,3.0,10.940300142067564,0.06285030651181184,0.06984227037823955,0.05607411363587208,0.07342483316823868,0.06794495480643499,6.0,0.07342483316823868,224.70986718632884,0.8970449995635447,0.5377258246554255,1.2326607534018843,1.0331371515779648,0.7583585819918804,1.4899778600759288,1.156620416557539,-0.7676829630642468,0.0,1.508119914002207,66.0,62.0,-1.278810339371007,-0.9504466681622769,0.08441973862206684,0.7325729421818551,1.3680641731966434,64.0,0.38666666666666666
ID983_DCHA,81.2534432784797,0.4568349917877359,0.34169741498721373,0.5480505636977576,0.5436732862634003,0.5076539865471066,0.5416817317115896,0.684524565457284,-1.180710805645935,1.0,26.0,30.0,-0.9292561269605268,-0.6309265545035956,0.13660942325717768,0.6001166289599554,0.937167043995022,94.0,0.46,-0.43908247055233485,0.0,8.0,7.392489068776346,0.04801693736266659,0.05272522050700228,0.057712394057000974,0.0496140205958144,0.05142239334796417,6.0,0.0496140205958144,81.2534432784797,0.4568349917877359,0.34169741498721373,0.5480505636977576,0.5436732862634003,0.5076539865471066,0.5416817317115896,0.684524565457284,-1.180710805645935,1.0,0.5453251226743604,26.0,30.0,-0.9292561269605268,-0.6309265545035956,0.13660942325717768,0.6001166289599554,0.937167043995022,94.0,0.46
ID983_IZDA,104.97412753316044,0.5931291854783931,0.5203453829937751,0.7202479230059767,0.7116699565301352,0.4154463669630196,0.672605837769005,0.9742312658571674,-1.2728838119902608,1.0,32.0,32.0,-1.3907690369869452,-0.7025858467602726,0.2765230479327597,0.7468294144174388,1.2258146520460214,65.0,0.5066666666666667,-1.3205723798599638,1.0,7.0,9.282345490392604,0.04550329703730691,0.05990209795324468,0.07504420070932225,0.06229762074088996,0.07206997353712738,7.0,0.06229762074088996,104.97412753316044,0.5931291854783931,0.5203453829937751,0.7202479230059767,0.7116699565301352,0.4154463669630196,0.672605837769005,0.9742312658571674,-1.2728838119902608,1.0,0.7045243458601372,32.0,32.0,-1.3907690369869452,-0.7025858467602726,0.2765230479327597,0.7468294144174388,1.2258146520460214,65.0,0.5066666666666667
ID984_DCHA,45.15302377009077,0.2992715177814443,0.17175237915262007,0.30257839279221127,0.19173567524535312,0.1273872039366931,0.23859554665501248,1.801470042612884,-0.2922167126127868,0.0,12.0,2.0,-0.3700987262957685,-0.19088524373428023,0.21552695167470232,0.33069291116714056,0.4431600385815747,137.0,0.3401360544217687,-0.6401579022827657,0.0,20.0,4.069561862502984,0.02531387754064466,0.027074136026138233,0.023168274917540175,0.027873711387006738,0.025646412532619886,30.0,0.027873711387006738,45.15302377009077,0.2992715177814443,0.17175237915262007,0.30257839279221127,0.19173567524535312,0.1273872039366931,0.23859554665501248,1.801470042612884,-0.2922167126127868,0.0,0.3092672860965121,12.0,2.0,-0.3700987262957685,-0.19088524373428023,0.21552695167470232,0.33069291116714056,0.4431600385815747,137.0,0.3401360544217687
ID984_IZDA,111.19642670459884,0.7024320680873598,0.3042138148879388,0.6779495359115673,0.42852247377179126,0.2166802591744522,0.6015840262510082,1.9774249874775298,-0.28163348431085833,0.0,26.0,30.0,-0.8938912476247091,-0.43780611914540873,0.29520532459862897,0.4885649357585512,0.8405664995135034,100.0,0.33793103448275863,0.39463729897477107,0.0,7.0,7.36880600933376,0.052137849448364075,0.04975498758496124,0.04252587311800774,0.051172263953706665,0.04731559580396423,7.0,0.051172263953706665,111.19642670459884,0.7024320680873598,0.3042138148879388,0.6779495359115673,0.42852247377179126,0.2166802591744522,0.6015840262510082,1.9774249874775298,-0.28163348431085833,0.0,0.7721974076708252,26.0,30.0,-0.8938912476247091,-0.43780611914540873,0.29520532459862897,0.4885649357585512,0.8405664995135034,100.0,0.33793103448275863
ID985_DCHA,90.75406583730867,0.5456410769522008,0.32972627350336803,0.5691877274089753,0.4230420938408189,0.3085045331409233,0.5422958839735655,0.975142074660351,-1.0824508864187448,1.0,30.0,30.0,-1.041789457121048,-0.6399543268979158,0.2290617925610322,0.6450309668500169,1.0573858878322118,82.0,0.44,-1.1012220284136314,0.0,6.0,8.568065616227113,0.0727747612255471,0.06548747682214928,0.06129272435922064,0.05750379608206116,0.05160145217547726,7.0,0.05750379608206116,90.75406583730867,0.5456410769522008,0.32972627350336803,0.5691877274089753,0.4230420938408189,0.3085045331409233,0.5422958839735655,0.975142074660351,-1.0824508864187448,1.0,0.6090876901832797,30.0,30.0,-1.041789457121048,-0.6399543268979158,0.2290617925610322,0.6450309668500169,1.0573858878322118,82.0,0.44
ID985_IZDA,107.22574440536056,0.6322718947904453,0.44638088887798133,0.6818166169798765,0.5605689938430238,0.31015326858371517,0.6661995797146173,0.5371436256403422,-1.0837057303815785,1.0,28.0,30.0,-1.3393590785800156,-0.6671753729841187,0.4078115053316081,0.7175613881870418,1.2354496747597363,80.0,0.43333333333333335,-1.3071019406296485,0.0,16.0,9.853903837453998,0.07333691192847909,0.07716318202670938,0.07728106959175367,0.06613358280170469,0.06143030565115175,16.0,0.06613358280170469,107.22574440536056,0.6322718947904453,0.44638088887798133,0.6818166169798765,0.5605689938430238,0.31015326858371517,0.6661995797146173,0.5371436256403422,-1.0837057303815785,1.0,0.7196358684923527,28.0,30.0,-1.3393590785800156,-0.6671753729841187,0.4078115053316081,0.7175613881870418,1.2354496747597363,80.0,0.43333333333333335
ID986_DCHA,65.16090781269105,0.47441823394837196,0.20311531362872787,0.430805854531782,0.24638720027266833,0.11978376964439598,0.32297051823432016,0.7868484201628323,-0.5279586334909334,1.0,20.0,20.0,-0.7703151862745861,-0.24237261004479432,0.2793803982627629,0.45066843638344123,0.7944277096498816,97.0,0.36666666666666664,-1.3578213724845247,1.0,7.0,7.380697881998396,0.07029068992477154,0.058949172287199494,0.057906222060298815,0.049534885114083195,0.045400747930279525,7.0,0.049534885114083195,65.16090781269105,0.47441823394837196,0.20311531362872787,0.430805854531782,0.24638720027266833,0.11978376964439598,0.32297051823432016,0.7868484201628323,-0.5279586334909334,1.0,0.43732152894423526,20.0,20.0,-0.7703151862745861,-0.24237261004479432,0.2793803982627629,0.45066843638344123,0.7944277096498816,97.0,0.36666666666666664
ID986_IZDA,69.66559817326971,0.40753322677448495,0.16401587004177925,0.38168572421089403,0.19007111035189458,0.1588986363288515,0.38484396590719705,0.729959082538483,-0.5005342480787367,1.0,20.0,20.0,-0.8227293317976379,-0.26192601837871576,0.1265495134729902,0.2951199847801381,0.7970336286146384,96.0,0.3624161073825503,-1.2233467785721144,1.0,6.0,7.161431561077137,0.07823551597558721,0.05998395930589792,0.05322452381832453,0.04838805108835904,0.039649567307625096,6.0,0.04838805108835904,69.66559817326971,0.40753322677448495,0.16401587004177925,0.38168572421089403,0.19007111035189458,0.1588986363288515,0.38484396590719705,0.729959082538483,-0.5005342480787367,1.0,0.4707135011707413,20.0,20.0,-0.8227293317976379,-0.26192601837871576,0.1265495134729902,0.2951199847801381,0.7970336286146384,96.0,0.3624161073825503
ID987_DCHA,76.69093935825826,0.5286426650820686,0.057456677022691215,0.4034427773806639,0.1092257453386782,0.11985201319115461,0.35443999278593535,1.0001060134674755,0.5685939608952024,0.0,14.0,14.0,-0.20917806810237474,-0.06678328178603536,0.06007811618019727,0.15942007267528457,0.48137828777974095,105.0,0.29333333333333333,-1.8627944248128552,1.0,12.0,7.978991254644986,0.057523864497953804,0.06208887950593086,0.08230865269282078,0.053550276876811985,0.06476335772381421,12.0,0.053550276876811985,76.69093935825826,0.5286426650820686,0.057456677022691215,0.4034427773806639,0.1092257453386782,0.11985201319115461,0.35443999278593535,1.0001060134674755,0.5685939608952024,0.0,0.5147042909950219,14.0,14.0,-0.20917806810237474,-0.06678328178603536,0.06007811618019727,0.15942007267528457,0.48137828777974095,105.0,0.29333333333333333
ID987_IZDA,77.82752675932846,0.5284180512991359,0.11772412491707672,0.4550610608428088,0.17313415919316175,0.11939230068996268,0.3735672432498483,1.230975371441545,0.6603145091795488,0.0,14.0,12.0,-0.5303456469394899,-0.1586022131827989,0.021730930774784527,0.16422740625629575,0.583452198158406,104.0,0.25675675675675674,-1.850644821931919,1.0,11.0,7.633252778425113,0.05895092321170829,0.06164646582873963,0.07720358686189616,0.05192688964915043,0.05889052847148657,12.0,0.05192688964915043,77.82752675932846,0.5284180512991359,0.11772412491707672,0.4550610608428088,0.17313415919316175,0.11939230068996268,0.3735672432498483,1.230975371441545,0.6603145091795488,0.0,0.5294389575464521,14.0,12.0,-0.5303456469394899,-0.1586022131827989,0.021730930774784527,0.16422740625629575,0.583452198158406,104.0,0.25675675675675674
ID988_DCHA,49.624672220408335,0.2988417562908215,0.08038650310964345,0.29981833667497804,0.139680972039578,0.15864995463885775,0.23911304331869335,1.0229111366699135,0.6161137381405264,0.0,10.0,14.0,-0.3283188592160633,-0.14092548097305785,0.05024971180528982,0.2906711373999692,0.7916366789025111,109.0,0.3,-1.3295943351130595,1.0,14.0,5.968741731398538,0.05408982259908668,0.046149173327541274,0.052211368499474387,0.04005866933824522,0.04244294981306354,14.0,0.04005866933824522,49.624672220408335,0.2988417562908215,0.08038650310964345,0.29981833667497804,0.139680972039578,0.15864995463885775,0.23911304331869335,1.0229111366699135,0.6161137381405264,0.0,0.33305149141213647,10.0,14.0,-0.3283188592160633,-0.14092548097305785,0.05024971180528982,0.2906711373999692,0.7916366789025111,109.0,0.3
ID989_DCHA,25.139805756843018,0.13481024465956554,0.057123092395809906,0.13564099244018815,0.09257246849766929,0.06261954697532442,0.15081205125774236,1.2336019382395436,0.9021076998702862,0.0,0.0,4.0,-0.2563222424878505,-0.0639681687168493,0.033483350936507186,0.09266145801247708,0.24651608648248638,147.0,0.2866666666666667,-1.3559061435435744,0.0,12.0,2.8582994787006,0.027177142702672196,0.02215363234715807,0.01878578222837458,0.019183217977856378,0.0159078450618192,10.0,0.019183217977856378,25.139805756843018,0.13481024465956554,0.057123092395809906,0.13564099244018815,0.09257246849766929,0.06261954697532442,0.15081205125774236,1.2336019382395436,0.9021076998702862,0.0,0.16872352856941622,0.0,4.0,-0.2563222424878505,-0.0639681687168493,0.033483350936507186,0.09266145801247708,0.24651608648248638,147.0,0.2866666666666667
ID990_DCHA,99.05273460641583,0.5756958908752737,0.40830804977061635,0.6765295520690077,0.5926447668989161,0.4964499613669643,0.6109538413858755,1.24835559039617,-1.112611686925278,1.0,28.0,28.0,-1.2761347284834628,-0.7494493183183172,0.21198473370280727,0.8149050799363152,1.3669614089177542,70.0,0.4266666666666667,-1.5311049239315997,1.0,7.0,9.918043805409354,0.08087469636351345,0.07635613443306291,0.08702558009907414,0.06656405238529768,0.06906559865376491,6.0,0.06656405238529768,99.05273460641583,0.5756958908752737,0.40830804977061635,0.6765295520690077,0.5926447668989161,0.4964499613669643,0.6109538413858755,1.24835559039617,-1.112611686925278,1.0,0.6647834537343345,28.0,28.0,-1.2761347284834628,-0.7494493183183172,0.21198473370280727,0.8149050799363152,1.3669614089177542,70.0,0.4266666666666667
ID990_IZDA,103.20729501901364,0.48035406183423485,0.3169653833201165,0.631562606148804,0.457418642817702,0.19368417779962213,0.5895974277979931,2.1497160953791887,-0.6652218290006098,0.0,28.0,28.0,-1.191359459991654,-0.39045120470482925,0.31089741490458034,0.6018437848479049,0.953653595078247,83.0,0.39864864864864863,-1.4815959361703366,1.0,8.0,8.418630141935957,0.06422157849711486,0.0632063859085215,0.05911652443067559,0.05726959280228542,0.05223192125103611,15.0,0.05726959280228542,103.20729501901364,0.48035406183423485,0.3169653833201165,0.631562606148804,0.457418642817702,0.19368417779962213,0.5895974277979931,2.1497160953791887,-0.6652218290006098,0.0,0.7020904423062152,28.0,28.0,-1.191359459991654,-0.39045120470482925,0.31089741490458034,0.6018437848479049,0.953653595078247,83.0,0.39864864864864863
ID991_DCHA,61.537254656753895,0.43341329786128224,0.1479469494181756,0.3699867879140515,0.1905707221460068,0.1599535342352926,0.3180270365353595,0.7470423640910494,-0.5203817331623131,1.0,22.0,22.0,-0.71827482682631,-0.06029108731570208,0.12453039076994267,0.24111806829307017,0.8483066510279306,96.0,0.4066666666666667,-1.7872557643031766,1.0,8.0,6.092316483585744,0.04889151375261835,0.047199748137384465,0.05692118729212353,0.04088803009117949,0.04490411686309025,8.0,0.04088803009117949,61.537254656753895,0.43341329786128224,0.1479469494181756,0.3699867879140515,0.1905707221460068,0.1599535342352926,0.3180270365353595,0.7470423640910494,-0.5203817331623131,1.0,0.41300170910573086,22.0,22.0,-0.71827482682631,-0.06029108731570208,0.12453039076994267,0.24111806829307017,0.8483066510279306,96.0,0.4066666666666667
ID991_IZDA,81.3461404244394,0.4389432416470261,0.2609836067062729,0.5193502936819753,0.3703677410183681,0.2188400948865567,0.4667848530721096,0.8888506560891958,-0.9293807961708533,1.0,26.0,24.0,-1.1064849200115696,-0.35107233977537416,0.19824523161541852,0.5337411407423128,0.906762775974607,87.0,0.42,-1.5259524155138844,1.0,8.0,7.831818579464164,0.07008437910028087,0.06372986753096624,0.06936530368603012,0.05256254080177291,0.05176050281970023,8.0,0.05256254080177291,81.3461404244394,0.4389432416470261,0.2609836067062729,0.5193502936819753,0.3703677410183681,0.2188400948865567,0.4667848530721096,0.8888506560891958,-0.9293807961708533,1.0,0.5459472511707342,26.0,24.0,-1.1064849200115696,-0.35107233977537416,0.19824523161541852,0.5337411407423128,0.906762775974607,87.0,0.42
ID992_DCHA,154.18505535488663,0.975116411816709,0.8842749814514133,1.1541044118676624,1.1565238800057718,0.7432751178170464,0.9861408608068557,0.5623578570452923,-1.3572750668954614,1.0,32.0,34.0,-2.122758001197541,-1.475372825860467,0.7880027352473332,1.287768202151972,1.7551027302654594,52.0,0.5,-1.6562930873655095,1.0,4.0,14.816878271426706,0.11694633162374037,0.11286924278707303,0.11851270896600767,0.09944213604984367,0.09684260200306115,5.0,0.09944213604984367,154.18505535488663,0.975116411816709,0.8842749814514133,1.1541044118676624,1.1565238800057718,0.7432751178170464,0.9861408608068557,0.5623578570452923,-1.3572750668954614,1.0,1.034799029227427,32.0,34.0,-2.122758001197541,-1.475372825860467,0.7880027352473332,1.287768202151972,1.7551027302654594,52.0,0.5
ID992_IZDA,190.86861703321708,1.122208087343153,0.9636978349391251,1.3563317080839223,1.3541810739794382,0.8531833222581977,1.2716985750940144,0.7923590900968547,-1.3921917687051268,1.0,36.0,34.0,-2.5428925043882753,-1.6117508790230624,0.6623478724898029,1.802347120130068,2.2059846114357087,46.0,0.5135135135135135,-1.5087009854971627,1.0,4.0,17.440277607294156,0.14504582478767167,0.13979869813384607,0.14137451593974404,0.11864134426730719,0.10989464463439028,5.0,0.11864134426730719,190.86861703321708,1.122208087343153,0.9636978349391251,1.3563317080839223,1.3541810739794382,0.8531833222581977,1.2716985750940144,0.7923590900968547,-1.3921917687051268,1.0,1.2984259662123612,36.0,34.0,-2.5428925043882753,-1.6117508790230624,0.6623478724898029,1.802347120130068,2.2059846114357087,46.0,0.5135135135135135
ID993_DCHA,115.36879323266172,0.8351845379677303,0.8809706692926231,0.8717179547121928,0.9213770805617263,0.6232242234778029,0.7598241785565959,0.33025221356194573,-1.3488782966746196,1.0,34.0,34.0,-1.4240026447334189,-0.9361626874260851,0.66335398867922,0.9243281375961362,1.2404934826463623,67.0,0.47333333333333333,-1.5911952256791035,1.0,6.0,10.796401719573932,0.071718218889485,0.07699268800639467,0.08737684509252186,0.07245907194344921,0.0764833737519166,6.0,0.07245907194344921,115.36879323266172,0.8351845379677303,0.8809706692926231,0.8717179547121928,0.9213770805617263,0.6232242234778029,0.7598241785565959,0.33025221356194573,-1.3488782966746196,1.0,0.77428720290377,34.0,34.0,-1.4240026447334189,-0.9361626874260851,0.66335398867922,0.9243281375961362,1.2404934826463623,67.0,0.47333333333333333
ID993_IZDA,103.00271879478555,0.656803737863975,0.4650899028725404,0.7069499409767874,0.6034489951849233,0.38643551368171525,0.6282697995129808,0.9980234884647626,-1.0457975744635162,1.0,34.0,32.0,-0.9594564944122047,-0.6292334502805432,0.38616325303594956,0.664321729717833,0.9424733862325807,98.0,0.4,-1.4301128001984433,1.0,5.0,8.138578635341304,0.05817923129721977,0.059627759636884416,0.05891336925110152,0.054621333123096,0.05217257327393147,4.0,0.054621333123096,103.00271879478555,0.656803737863975,0.4650899028725404,0.7069499409767874,0.6034489951849233,0.38643551368171525,0.6282697995129808,0.9980234884647626,-1.0457975744635162,1.0,0.6912934147301044,34.0,32.0,-0.9594564944122047,-0.6292334502805432,0.38616325303594956,0.664321729717833,0.9424733862325807,98.0,0.4
ID994_DCHA,128.70179805517526,0.8500289110254482,0.7489614612279856,0.9563750307252381,0.9545273899103467,0.5088793195791839,0.8226529890813553,0.48661032953355604,-1.3237329536481461,1.0,32.0,30.0,-1.9127387205201107,-1.2274595440962615,0.5370633454531637,1.0312221588151915,1.6105321795055685,57.0,0.5066666666666667,-1.6092506715046622,1.0,5.0,12.786245044429371,0.1082070261010709,0.10078613275369601,0.10711680349922884,0.08581372513039846,0.083109333237847,5.0,0.08581372513039846,128.70179805517526,0.8500289110254482,0.7489614612279856,0.9563750307252381,0.9545273899103467,0.5088793195791839,0.8226529890813553,0.48661032953355604,-1.3237329536481461,1.0,0.8637704567461427,32.0,30.0,-1.9127387205201107,-1.2274595440962615,0.5370633454531637,1.0312221588151915,1.6105321795055685,57.0,0.5066666666666667
ID994_IZDA,179.74336306495107,1.1431110693814976,1.2070166823987647,1.3639620078780141,1.5713425185672902,1.071041140829941,1.250697085551953,0.5180807736894201,-1.3550687332093903,1.0,32.0,34.0,-2.311370305314976,-1.64713076538722,0.8427790659217131,1.5274801686036115,2.0715464723888326,43.0,0.48,-1.5041991867269893,1.0,4.0,17.156034649608582,0.12995741514124343,0.13185879948271859,0.14931306430221192,0.11514117214502403,0.11767312133741391,5.0,0.11514117214502403,179.74336306495107,1.1431110693814976,1.2070166823987647,1.3639620078780141,1.5713425185672902,1.071041140829941,1.250697085551953,0.5180807736894201,-1.3550687332093903,1.0,1.2063312957379266,32.0,34.0,-2.311370305314976,-1.64713076538722,0.8427790659217131,1.5274801686036115,2.0715464723888326,43.0,0.48
